Time,Displacement,Force
4.478,0.3682,0.0644
4.479,0.3683,0.0645
4.48,0.3684,0.0645
4.481,0.3685,0.0645
4.482,0.3686,0.0645
4.483,0.3687,0.0645
4.484,0.3687,0.0645
4.485,0.3688,0.0645
4.486,0.3689,0.0645
4.487,0.369,0.0645
4.488,0.3691,0.0645
4.489,0.3692,0.0645
4.49,0.3693,0.0645
4.491,0.3693,0.0645
4.492,0.3694,0.0645
4.493,0.3695,0.0645
4.494,0.3696,0.0645
4.495,0.3697,0.0645
4.496,0.3698,0.0645
4.497,0.3699,0.0645
4.498,0.3699,0.0645
4.499,0.37,0.0645
4.5,0.3701,0.0645
4.501,0.3702,0.0645
4.502,0.3703,0.0645
4.503,0.3704,0.0645
4.504,0.3705,0.0645
4.505,0.3705,0.0645
4.506,0.3706,0.0645
4.507,0.3707,0.0645
4.508,0.3708,0.0645
4.509,0.3709,0.0645
4.51,0.371,0.0645
4.511,0.371,0.0645
4.512,0.3711,0.0645
4.513,0.3712,0.0645
4.514,0.3713,0.0645
4.515,0.3713,0.0645
4.516,0.3714,0.0646
4.517,0.3715,0.0646
4.518,0.3716,0.0646
4.519,0.3717,0.0646
4.52,0.3717,0.0646
4.521,0.3718,0.0646
4.522,0.3719,0.0646
4.523,0.372,0.0646
4.524,0.372,0.0646
4.525,0.3721,0.0646
4.526,0.3722,0.0646
4.527,0.3723,0.0646
4.528,0.3723,0.0646
4.529,0.3724,0.0646
4.53,0.3725,0.0646
4.531,0.3725,0.0646
4.532,0.3726,0.0647
4.533,0.3727,0.0647
4.534,0.3728,0.0647
4.535,0.3728,0.0647
4.536,0.3729,0.0647
4.537,0.373,0.0647
4.538,0.3731,0.0647
4.539,0.3731,0.0647
4.54,0.3732,0.0647
4.541,0.3733,0.0648
4.542,0.3734,0.0648
4.543,0.3734,0.0648
4.544,0.3735,0.0648
4.545,0.3736,0.0648
4.546,0.3737,0.0648
4.547,0.3738,0.0648
4.548,0.3738,0.0649
4.549,0.3739,0.0649
4.55,0.374,0.0649
4.551,0.3741,0.0649
4.552,0.3742,0.0649
4.553,0.3742,0.0649
4.554,0.3743,0.065
4.555,0.3744,0.065
4.556,0.3745,0.065
4.557,0.3746,0.065
4.558,0.3747,0.065
4.559,0.3747,0.0651
4.56,0.3748,0.0651
4.561,0.3749,0.0651
4.562,0.375,0.0651
4.563,0.3751,0.0651
4.564,0.3752,0.0652
4.565,0.3753,0.0652
4.566,0.3754,0.0652
4.567,0.3754,0.0652
4.568,0.3755,0.0653
4.569,0.3756,0.0653
4.57,0.3757,0.0653
4.571,0.3758,0.0653
4.572,0.3759,0.0654
4.573,0.376,0.0654
4.574,0.3761,0.0654
4.575,0.3762,0.0655
4.576,0.3763,0.0655
4.577,0.3763,0.0655
4.578,0.3764,0.0655
4.579,0.3765,0.0656
4.58,0.3766,0.0656
4.581,0.3767,0.0656
4.582,0.3768,0.0656
4.583,0.3769,0.0657
4.584,0.377,0.0657
4.585,0.377,0.0657
4.586,0.3771,0.0657
4.587,0.3772,0.0657
4.588,0.3773,0.0658
4.589,0.3774,0.0658
4.59,0.3775,0.0658
4.591,0.3776,0.0658
4.592,0.3776,0.0658
4.593,0.3777,0.0659
4.594,0.3778,0.0659
4.595,0.3779,0.0659
4.596,0.378,0.0659
4.597,0.3781,0.0659
4.598,0.3781,0.0659
4.599,0.3782,0.0659
4.6,0.3783,0.066
4.601,0.3784,0.066
4.602,0.3785,0.066
4.603,0.3785,0.066
4.604,0.3786,0.066
4.605,0.3787,0.066
4.606,0.3788,0.066
4.607,0.3789,0.066
4.608,0.379,0.0661
4.609,0.379,0.0661
4.61,0.3791,0.0661
4.611,0.3792,0.0661
4.612,0.3793,0.0661
4.613,0.3794,0.0661
4.614,0.3794,0.0661
4.615,0.3795,0.0661
4.616,0.3796,0.0662
4.617,0.3797,0.0662
4.618,0.3798,0.0662
4.619,0.3798,0.0662
4.62,0.3799,0.0662
4.621,0.38,0.0662
4.622,0.3801,0.0663
4.623,0.3802,0.0663
4.624,0.3803,0.0663
4.625,0.3803,0.0663
4.626,0.3804,0.0663
4.627,0.3805,0.0663
4.628,0.3806,0.0663
4.629,0.3807,0.0663
4.63,0.3808,0.0664
4.631,0.3808,0.0664
4.632,0.3809,0.0664
4.633,0.381,0.0664
4.634,0.3811,0.0664
4.635,0.3812,0.0664
4.636,0.3813,0.0664
4.637,0.3814,0.0665
4.638,0.3814,0.0665
4.639,0.3815,0.0665
4.64,0.3816,0.0665
4.641,0.3817,0.0665
4.642,0.3818,0.0665
4.643,0.3819,0.0665
4.644,0.382,0.0666
4.645,0.382,0.0666
4.646,0.3821,0.0666
4.647,0.3822,0.0666
4.648,0.3823,0.0666
4.649,0.3824,0.0667
4.65,0.3825,0.0667
4.651,0.3825,0.0667
4.652,0.3826,0.0667
4.653,0.3827,0.0667
4.654,0.3828,0.0667
4.655,0.3829,0.0668
4.656,0.383,0.0668
4.657,0.383,0.0668
4.658,0.3831,0.0668
4.659,0.3832,0.0668
4.66,0.3833,0.0669
4.661,0.3834,0.0669
4.662,0.3834,0.0669
4.663,0.3835,0.0669
4.664,0.3836,0.067
4.665,0.3837,0.067
4.666,0.3838,0.067
4.667,0.3838,0.067
4.668,0.3839,0.0671
4.669,0.384,0.0671
4.67,0.3841,0.0671
4.671,0.3842,0.0672
4.672,0.3842,0.0672
4.673,0.3843,0.0672
4.674,0.3844,0.0672
4.675,0.3845,0.0673
4.676,0.3846,0.0673
4.677,0.3846,0.0673
4.678,0.3847,0.0674
4.679,0.3848,0.0674
4.68,0.3849,0.0674
4.681,0.385,0.0675
4.682,0.385,0.0675
4.683,0.3851,0.0675
4.684,0.3852,0.0676
4.685,0.3853,0.0676
4.686,0.3854,0.0676
4.687,0.3855,0.0677
4.688,0.3856,0.0677
4.689,0.3856,0.0678
4.69,0.3857,0.0678
4.691,0.3858,0.0678
4.692,0.3859,0.0679
4.693,0.386,0.0679
4.694,0.3861,0.068
4.695,0.3862,0.068
4.696,0.3862,0.068
4.697,0.3863,0.0681
4.698,0.3864,0.0681
4.699,0.3865,0.0682
4.7,0.3866,0.0682
4.701,0.3867,0.0683
4.702,0.3868,0.0683
4.703,0.3869,0.0683
4.704,0.387,0.0684
4.705,0.3871,0.0684
4.706,0.3871,0.0685
4.707,0.3872,0.0685
4.708,0.3873,0.0686
4.709,0.3874,0.0686
4.71,0.3875,0.0687
4.711,0.3876,0.0687
4.712,0.3877,0.0688
4.713,0.3878,0.0688
4.714,0.3879,0.0688
4.715,0.388,0.0689
4.716,0.388,0.0689
4.717,0.3881,0.069
4.718,0.3882,0.069
4.719,0.3883,0.069
4.72,0.3884,0.0691
4.721,0.3885,0.0691
4.722,0.3886,0.0692
4.723,0.3886,0.0692
4.724,0.3887,0.0692
4.725,0.3888,0.0693
4.726,0.3889,0.0693
4.727,0.389,0.0693
4.728,0.3891,0.0694
4.729,0.3892,0.0694
4.73,0.3892,0.0695
4.731,0.3893,0.0695
4.732,0.3894,0.0695
4.733,0.3895,0.0696
4.734,0.3896,0.0696
4.735,0.3896,0.0696
4.736,0.3897,0.0697
4.737,0.3898,0.0697
4.738,0.3899,0.0698
4.739,0.39,0.0698
4.74,0.3901,0.0698
4.741,0.3901,0.0699
4.742,0.3902,0.0699
4.743,0.3903,0.0699
4.744,0.3904,0.07
4.745,0.3905,0.07
4.746,0.3905,0.07
4.747,0.3906,0.0701
4.748,0.3907,0.0701
4.749,0.3908,0.0701
4.75,0.3909,0.0702
4.751,0.3909,0.0702
4.752,0.391,0.0702
4.753,0.3911,0.0702
4.754,0.3912,0.0703
4.755,0.3913,0.0703
4.756,0.3914,0.0703
4.757,0.3915,0.0704
4.758,0.3915,0.0704
4.759,0.3916,0.0704
4.76,0.3917,0.0705
4.761,0.3918,0.0705
4.762,0.3919,0.0705
4.763,0.392,0.0705
4.764,0.3921,0.0706
4.765,0.3921,0.0706
4.766,0.3922,0.0706
4.767,0.3923,0.0707
4.768,0.3924,0.0707
4.769,0.3925,0.0707
4.77,0.3926,0.0708
4.771,0.3927,0.0708
4.772,0.3928,0.0708
4.773,0.3928,0.0709
4.774,0.3929,0.0709
4.775,0.393,0.0709
4.776,0.3931,0.071
4.777,0.3932,0.071
4.778,0.3933,0.071
4.779,0.3934,0.0711
4.78,0.3934,0.0711
4.781,0.3935,0.0712
4.782,0.3936,0.0712
4.783,0.3937,0.0712
4.784,0.3938,0.0713
4.785,0.3939,0.0713
4.786,0.3939,0.0714
4.787,0.394,0.0714
4.788,0.3941,0.0714
4.789,0.3942,0.0715
4.79,0.3943,0.0715
4.791,0.3943,0.0716
4.792,0.3944,0.0716
4.793,0.3945,0.0716
4.794,0.3946,0.0717
4.795,0.3947,0.0717
4.796,0.3947,0.0717
4.797,0.3948,0.0718
4.798,0.3949,0.0718
4.799,0.395,0.0718
4.8,0.395,0.0719
4.801,0.3951,0.0719
4.802,0.3952,0.0719
4.803,0.3953,0.072
4.804,0.3954,0.072
4.805,0.3954,0.0721
4.806,0.3955,0.0721
4.807,0.3956,0.0721
4.808,0.3957,0.0722
4.809,0.3957,0.0722
4.81,0.3958,0.0722
4.811,0.3959,0.0723
4.812,0.396,0.0723
4.813,0.396,0.0723
4.814,0.3961,0.0724
4.815,0.3962,0.0724
4.816,0.3963,0.0725
4.817,0.3964,0.0725
4.818,0.3964,0.0725
4.819,0.3965,0.0726
4.82,0.3966,0.0726
4.821,0.3967,0.0726
4.822,0.3968,0.0727
4.823,0.3968,0.0727
4.824,0.3969,0.0727
4.825,0.397,0.0728
4.826,0.3971,0.0728
4.827,0.3972,0.0728
4.828,0.3973,0.0729
4.829,0.3974,0.0729
4.83,0.3974,0.073
4.831,0.3975,0.073
4.832,0.3976,0.073
4.833,0.3977,0.0731
4.834,0.3978,0.0731
4.835,0.3979,0.0731
4.836,0.398,0.0732
4.837,0.3981,0.0732
4.838,0.3981,0.0732
4.839,0.3982,0.0733
4.84,0.3983,0.0733
4.841,0.3984,0.0733
4.842,0.3985,0.0734
4.843,0.3986,0.0734
4.844,0.3987,0.0735
4.845,0.3988,0.0735
4.846,0.3989,0.0735
4.847,0.399,0.0736
4.848,0.3991,0.0736
4.849,0.3992,0.0736
4.85,0.3993,0.0737
4.851,0.3993,0.0737
4.852,0.3994,0.0737
4.853,0.3995,0.0738
4.854,0.3996,0.0738
4.855,0.3997,0.0739
4.856,0.3998,0.0739
4.857,0.3999,0.0739
4.858,0.4,0.074
4.859,0.4001,0.074
4.86,0.4002,0.074
4.861,0.4002,0.0741
4.862,0.4003,0.0741
4.863,0.4004,0.0741
4.864,0.4005,0.0742
4.865,0.4006,0.0742
4.866,0.4007,0.0742
4.867,0.4008,0.0743
4.868,0.4008,0.0743
4.869,0.4009,0.0744
4.87,0.401,0.0744
4.871,0.4011,0.0744
4.872,0.4012,0.0745
4.873,0.4013,0.0745
4.874,0.4013,0.0746
4.875,0.4014,0.0746
4.876,0.4015,0.0746
4.877,0.4016,0.0747
4.878,0.4017,0.0747
4.879,0.4018,0.0748
4.88,0.4018,0.0748
4.881,0.4019,0.0748
4.882,0.402,0.0749
4.883,0.4021,0.0749
4.884,0.4022,0.0749
4.885,0.4022,0.075
4.886,0.4023,0.075
4.887,0.4024,0.075
4.888,0.4025,0.0751
4.889,0.4026,0.0751
4.89,0.4026,0.0751
4.891,0.4027,0.0752
4.892,0.4028,0.0752
4.893,0.4029,0.0752
4.894,0.403,0.0753
4.895,0.4031,0.0753
4.896,0.4031,0.0754
4.897,0.4032,0.0754
4.898,0.4033,0.0754
4.899,0.4034,0.0755
4.9,0.4035,0.0755
4.901,0.4036,0.0756
4.902,0.4036,0.0756
4.903,0.4037,0.0756
4.904,0.4038,0.0757
4.905,0.4039,0.0757
4.906,0.404,0.0758
4.907,0.4041,0.0758
4.908,0.4041,0.0758
4.909,0.4042,0.0759
4.91,0.4043,0.0759
4.911,0.4044,0.076
4.912,0.4045,0.076
4.913,0.4046,0.076
4.914,0.4046,0.0761
4.915,0.4047,0.0761
4.916,0.4048,0.0761
4.917,0.4049,0.0762
4.918,0.405,0.0762
4.919,0.4051,0.0762
4.92,0.4051,0.0763
4.921,0.4052,0.0763
4.922,0.4053,0.0764
4.923,0.4054,0.0764
4.924,0.4055,0.0764
4.925,0.4056,0.0765
4.926,0.4056,0.0765
4.927,0.4057,0.0766
4.928,0.4058,0.0766
4.929,0.4059,0.0766
4.93,0.406,0.0767
4.931,0.406,0.0767
4.932,0.4061,0.0767
4.933,0.4062,0.0768
4.934,0.4063,0.0768
4.935,0.4063,0.0768
4.936,0.4064,0.0769
4.937,0.4065,0.0769
4.938,0.4066,0.0769
4.939,0.4067,0.077
4.94,0.4067,0.077
4.941,0.4068,0.077
4.942,0.4069,0.0771
4.943,0.407,0.0771
4.944,0.407,0.0771
4.945,0.4071,0.0772
4.946,0.4072,0.0772
4.947,0.4073,0.0772
4.948,0.4074,0.0773
4.949,0.4074,0.0773
4.95,0.4075,0.0774
4.951,0.4076,0.0774
4.952,0.4077,0.0774
4.953,0.4078,0.0775
4.954,0.4078,0.0775
4.955,0.4079,0.0776
4.956,0.408,0.0776
4.957,0.4081,0.0777
4.958,0.4082,0.0777
4.959,0.4082,0.0777
4.96,0.4083,0.0778
4.961,0.4084,0.0778
4.962,0.4085,0.0779
4.963,0.4086,0.0779
4.964,0.4087,0.0779
4.965,0.4088,0.078
4.966,0.4088,0.078
4.967,0.4089,0.0781
4.968,0.409,0.0781
4.969,0.4091,0.0782
4.97,0.4092,0.0782
4.971,0.4093,0.0782
4.972,0.4094,0.0783
4.973,0.4095,0.0783
4.974,0.4095,0.0783
4.975,0.4096,0.0784
4.976,0.4097,0.0784
4.977,0.4098,0.0785
4.978,0.4099,0.0785
4.979,0.41,0.0785
4.98,0.4101,0.0786
4.981,0.4102,0.0786
4.982,0.4103,0.0787
4.983,0.4103,0.0787
4.984,0.4104,0.0787
4.985,0.4105,0.0788
4.986,0.4106,0.0788
4.987,0.4107,0.0789
4.988,0.4108,0.0789
4.989,0.4109,0.0789
4.99,0.411,0.079
4.991,0.4111,0.079
4.992,0.4111,0.0791
4.993,0.4112,0.0791
4.994,0.4113,0.0791
4.995,0.4114,0.0792
4.996,0.4115,0.0792
4.997,0.4116,0.0793
4.998,0.4117,0.0793
4.999,0.4117,0.0793
5,0.4118,0.0794
5.001,0.4119,0.0794
5.002,0.412,0.0794
5.003,0.4121,0.0795
5.004,0.4122,0.0795
5.005,0.4122,0.0795
5.006,0.4123,0.0796
5.007,0.4124,0.0796
5.008,0.4125,0.0796
5.009,0.4126,0.0797
5.01,0.4127,0.0797
5.011,0.4127,0.0797
5.012,0.4128,0.0798
5.013,0.4129,0.0798
5.014,0.413,0.0798
5.015,0.4131,0.0799
5.016,0.4131,0.0799
5.017,0.4132,0.0799
5.018,0.4133,0.0799
5.019,0.4134,0.08
5.02,0.4135,0.08
5.021,0.4135,0.08
5.022,0.4136,0.0801
5.023,0.4137,0.0801
5.024,0.4138,0.0801
5.025,0.4139,0.0802
5.026,0.414,0.0802
5.027,0.414,0.0802
5.028,0.4141,0.0803
5.029,0.4142,0.0803
5.03,0.4143,0.0803
5.031,0.4144,0.0804
5.032,0.4145,0.0804
5.033,0.4145,0.0805
5.034,0.4146,0.0805
5.035,0.4147,0.0805
5.036,0.4148,0.0806
5.037,0.4149,0.0806
5.038,0.415,0.0807
5.039,0.415,0.0807
5.04,0.4151,0.0807
5.041,0.4152,0.0808
5.042,0.4153,0.0808
5.043,0.4154,0.0809
5.044,0.4155,0.0809
5.045,0.4156,0.0809
5.046,0.4156,0.081
5.047,0.4157,0.081
5.048,0.4158,0.0811
5.049,0.4159,0.0811
5.05,0.416,0.0811
5.051,0.4161,0.0812
5.052,0.4162,0.0812
5.053,0.4162,0.0813
5.054,0.4163,0.0813
5.055,0.4164,0.0814
5.056,0.4165,0.0814
5.057,0.4166,0.0814
5.058,0.4166,0.0815
5.059,0.4167,0.0815
5.06,0.4168,0.0816
5.061,0.4169,0.0816
5.062,0.417,0.0816
5.063,0.4171,0.0817
5.064,0.4171,0.0817
5.065,0.4172,0.0818
5.066,0.4173,0.0818
5.067,0.4174,0.0818
5.068,0.4174,0.0819
5.069,0.4175,0.0819
5.07,0.4176,0.082
5.071,0.4177,0.082
5.072,0.4178,0.082
5.073,0.4178,0.0821
5.074,0.4179,0.0821
5.075,0.418,0.0821
5.076,0.4181,0.0822
5.077,0.4181,0.0822
5.078,0.4182,0.0822
5.079,0.4183,0.0823
5.08,0.4184,0.0823
5.081,0.4184,0.0824
5.082,0.4185,0.0824
5.083,0.4186,0.0824
5.084,0.4187,0.0825
5.085,0.4187,0.0825
5.086,0.4188,0.0825
5.087,0.4189,0.0826
5.088,0.419,0.0826
5.089,0.419,0.0826
5.09,0.4191,0.0827
5.091,0.4192,0.0827
5.092,0.4193,0.0827
5.093,0.4194,0.0828
5.094,0.4194,0.0828
5.095,0.4195,0.0828
5.096,0.4196,0.0829
5.097,0.4197,0.0829
5.098,0.4198,0.0829
5.099,0.4198,0.083
5.1,0.4199,0.083
5.101,0.42,0.0831
5.102,0.4201,0.0831
5.103,0.4202,0.0831
5.104,0.4203,0.0832
5.105,0.4203,0.0832
5.106,0.4204,0.0832
5.107,0.4205,0.0833
5.108,0.4206,0.0833
5.109,0.4207,0.0833
5.11,0.4208,0.0834
5.111,0.4209,0.0834
5.112,0.4209,0.0835
5.113,0.421,0.0835
5.114,0.4211,0.0835
5.115,0.4212,0.0836
5.116,0.4213,0.0836
5.117,0.4214,0.0836
5.118,0.4215,0.0837
5.119,0.4216,0.0837
5.12,0.4216,0.0837
5.121,0.4217,0.0838
5.122,0.4218,0.0838
5.123,0.4219,0.0839
5.124,0.422,0.0839
5.125,0.4221,0.0839
5.126,0.4222,0.084
5.127,0.4223,0.084
5.128,0.4224,0.0841
5.129,0.4224,0.0841
5.13,0.4225,0.0842
5.131,0.4226,0.0842
5.132,0.4227,0.0842
5.133,0.4228,0.0843
5.134,0.4229,0.0843
5.135,0.4229,0.0844
5.136,0.423,0.0844
5.137,0.4231,0.0845
5.138,0.4232,0.0845
5.139,0.4233,0.0845
5.14,0.4234,0.0846
5.141,0.4234,0.0846
5.142,0.4235,0.0847
5.143,0.4236,0.0847
5.144,0.4237,0.0848
5.145,0.4238,0.0848
5.146,0.4238,0.0848
5.147,0.4239,0.0849
5.148,0.424,0.0849
5.149,0.4241,0.0849
5.15,0.4242,0.085
5.151,0.4242,0.085
5.152,0.4243,0.0851
5.153,0.4244,0.0851
5.154,0.4245,0.0852
5.155,0.4246,0.0852
5.156,0.4246,0.0852
5.157,0.4247,0.0853
5.158,0.4248,0.0853
5.159,0.4249,0.0854
5.16,0.425,0.0854
5.161,0.425,0.0854
5.162,0.4251,0.0855
5.163,0.4252,0.0855
5.164,0.4253,0.0856
5.165,0.4254,0.0856
5.166,0.4254,0.0856
5.167,0.4255,0.0857
5.168,0.4256,0.0857
5.169,0.4257,0.0857
5.17,0.4258,0.0858
5.171,0.4258,0.0858
5.172,0.4259,0.0859
5.173,0.426,0.0859
5.174,0.4261,0.0859
5.175,0.4262,0.086
5.176,0.4263,0.086
5.177,0.4263,0.0861
5.178,0.4264,0.0861
5.179,0.4265,0.0861
5.18,0.4266,0.0862
5.181,0.4267,0.0862
5.182,0.4268,0.0862
5.183,0.4269,0.0863
5.184,0.4269,0.0863
5.185,0.427,0.0864
5.186,0.4271,0.0864
5.187,0.4272,0.0864
5.188,0.4273,0.0865
5.189,0.4274,0.0865
5.19,0.4275,0.0865
5.191,0.4276,0.0866
5.192,0.4276,0.0866
5.193,0.4277,0.0866
5.194,0.4278,0.0867
5.195,0.4279,0.0867
5.196,0.428,0.0867
5.197,0.4281,0.0868
5.198,0.4282,0.0868
5.199,0.4282,0.0869
5.2,0.4283,0.0869
5.201,0.4284,0.0869
5.202,0.4285,0.087
5.203,0.4286,0.087
5.204,0.4287,0.087
5.205,0.4288,0.0871
5.206,0.4288,0.0871
5.207,0.4289,0.0872
5.208,0.429,0.0872
5.209,0.4291,0.0872
5.21,0.4292,0.0873
5.211,0.4292,0.0873
5.212,0.4293,0.0874
5.213,0.4294,0.0874
5.214,0.4295,0.0874
5.215,0.4296,0.0875
5.216,0.4296,0.0875
5.217,0.4297,0.0876
5.218,0.4298,0.0876
5.219,0.4299,0.0876
5.22,0.43,0.0877
5.221,0.43,0.0877
5.222,0.4301,0.0877
5.223,0.4302,0.0878
5.224,0.4303,0.0878
5.225,0.4304,0.0878
5.226,0.4304,0.0879
5.227,0.4305,0.0879
5.228,0.4306,0.088
5.229,0.4307,0.088
5.23,0.4308,0.088
5.231,0.4309,0.0881
5.232,0.4309,0.0881
5.233,0.431,0.0882
5.234,0.4311,0.0882
5.235,0.4312,0.0882
5.236,0.4313,0.0883
5.237,0.4314,0.0883
5.238,0.4314,0.0884
5.239,0.4315,0.0884
5.24,0.4316,0.0884
5.241,0.4317,0.0885
5.242,0.4318,0.0885
5.243,0.4319,0.0886
5.244,0.432,0.0886
5.245,0.432,0.0886
5.246,0.4321,0.0887
5.247,0.4322,0.0887
5.248,0.4323,0.0888
5.249,0.4324,0.0888
5.25,0.4325,0.0889
5.251,0.4326,0.0889
5.252,0.4327,0.0889
5.253,0.4328,0.089
5.254,0.4328,0.089
5.255,0.4329,0.0891
5.256,0.433,0.0891
5.257,0.4331,0.0892
5.258,0.4332,0.0892
5.259,0.4333,0.0893
5.26,0.4334,0.0893
5.261,0.4335,0.0893
5.262,0.4336,0.0894
5.263,0.4336,0.0894
5.264,0.4337,0.0895
5.265,0.4338,0.0895
5.266,0.4339,0.0896
5.267,0.434,0.0896
5.268,0.4341,0.0897
5.269,0.4342,0.0897
5.27,0.4342,0.0898
5.271,0.4343,0.0898
5.272,0.4344,0.0898
5.273,0.4345,0.0899
5.274,0.4346,0.0899
5.275,0.4347,0.09
5.276,0.4347,0.09
5.277,0.4348,0.09
5.278,0.4349,0.0901
5.279,0.435,0.0901
5.28,0.4351,0.0902
5.281,0.4351,0.0902
5.282,0.4352,0.0902
5.283,0.4353,0.0903
5.284,0.4354,0.0903
5.285,0.4355,0.0903
5.286,0.4355,0.0904
5.287,0.4356,0.0904
5.288,0.4357,0.0905
5.289,0.4358,0.0905
5.29,0.4359,0.0905
5.291,0.4359,0.0906
5.292,0.436,0.0906
5.293,0.4361,0.0906
5.294,0.4362,0.0907
5.295,0.4363,0.0907
5.296,0.4363,0.0907
5.297,0.4364,0.0908
5.298,0.4365,0.0908
5.299,0.4366,0.0909
5.3,0.4367,0.0909
5.301,0.4367,0.0909
5.302,0.4368,0.091
5.303,0.4369,0.091
5.304,0.437,0.091
5.305,0.4371,0.0911
5.306,0.4371,0.0911
5.307,0.4372,0.0912
5.308,0.4373,0.0912
5.309,0.4374,0.0912
5.31,0.4375,0.0913
5.311,0.4375,0.0913
5.312,0.4376,0.0913
5.313,0.4377,0.0914
5.314,0.4378,0.0914
5.315,0.4379,0.0914
5.316,0.438,0.0915
5.317,0.438,0.0915
5.318,0.4381,0.0915
5.319,0.4382,0.0916
5.32,0.4383,0.0916
5.321,0.4384,0.0917
5.322,0.4385,0.0917
5.323,0.4386,0.0917
5.324,0.4386,0.0918
5.325,0.4387,0.0918
5.326,0.4388,0.0918
5.327,0.4389,0.0919
5.328,0.439,0.0919
5.329,0.4391,0.092
5.33,0.4391,0.092
5.331,0.4392,0.092
5.332,0.4393,0.0921
5.333,0.4394,0.0921
5.334,0.4395,0.0921
5.335,0.4396,0.0922
5.336,0.4396,0.0922
5.337,0.4397,0.0922
5.338,0.4398,0.0923
5.339,0.4399,0.0923
5.34,0.44,0.0923
5.341,0.44,0.0924
5.342,0.4401,0.0924
5.343,0.4402,0.0925
5.344,0.4403,0.0925
5.345,0.4404,0.0925
5.346,0.4404,0.0926
5.347,0.4405,0.0926
5.348,0.4406,0.0926
5.349,0.4407,0.0926
5.35,0.4407,0.0927
5.351,0.4408,0.0927
5.352,0.4409,0.0927
5.353,0.441,0.0928
5.354,0.441,0.0928
5.355,0.4411,0.0928
5.356,0.4412,0.0929
5.357,0.4413,0.0929
5.358,0.4414,0.0929
5.359,0.4414,0.093
5.36,0.4415,0.093
5.361,0.4416,0.093
5.362,0.4417,0.0931
5.363,0.4417,0.0931
5.364,0.4418,0.0932
5.365,0.4419,0.0932
5.366,0.442,0.0932
5.367,0.4421,0.0933
5.368,0.4421,0.0933
5.369,0.4422,0.0934
5.37,0.4423,0.0934
5.371,0.4424,0.0934
5.372,0.4425,0.0935
5.373,0.4426,0.0935
5.374,0.4426,0.0936
5.375,0.4427,0.0936
5.376,0.4428,0.0936
5.377,0.4429,0.0937
5.378,0.443,0.0937
5.379,0.4431,0.0938
5.38,0.4432,0.0938
5.381,0.4432,0.0938
5.382,0.4433,0.0939
5.383,0.4434,0.0939
5.384,0.4435,0.094
5.385,0.4436,0.094
5.386,0.4437,0.094
5.387,0.4438,0.0941
5.388,0.4439,0.0941
5.389,0.444,0.0942
5.39,0.4441,0.0942
5.391,0.4442,0.0943
5.392,0.4442,0.0943
5.393,0.4443,0.0943
5.394,0.4444,0.0944
5.395,0.4445,0.0944
5.396,0.4446,0.0945
5.397,0.4447,0.0945
5.398,0.4448,0.0946
5.399,0.4449,0.0946
5.4,0.445,0.0947
5.401,0.4451,0.0947
5.402,0.4452,0.0948
5.403,0.4453,0.0948
5.404,0.4454,0.0948
5.405,0.4454,0.0949
5.406,0.4455,0.0949
5.407,0.4456,0.095
5.408,0.4457,0.095
5.409,0.4458,0.0951
5.41,0.4459,0.0951
5.411,0.446,0.0952
5.412,0.4461,0.0952
5.413,0.4461,0.0952
5.414,0.4462,0.0953
5.415,0.4463,0.0953
5.416,0.4464,0.0953
5.417,0.4465,0.0954
5.418,0.4466,0.0954
5.419,0.4466,0.0955
5.42,0.4467,0.0955
5.421,0.4468,0.0955
5.422,0.4469,0.0956
5.423,0.447,0.0956
5.424,0.4471,0.0957
5.425,0.4471,0.0957
5.426,0.4472,0.0957
5.427,0.4473,0.0958
5.428,0.4474,0.0958
5.429,0.4475,0.0959
5.43,0.4475,0.0959
5.431,0.4476,0.096
5.432,0.4477,0.096
5.433,0.4478,0.096
5.434,0.4479,0.0961
5.435,0.4479,0.0961
5.436,0.448,0.0961
5.437,0.4481,0.0962
5.438,0.4482,0.0962
5.439,0.4483,0.0962
5.44,0.4483,0.0963
5.441,0.4484,0.0963
5.442,0.4485,0.0963
5.443,0.4486,0.0964
5.444,0.4487,0.0964
5.445,0.4487,0.0964
5.446,0.4488,0.0965
5.447,0.4489,0.0965
5.448,0.449,0.0965
5.449,0.4491,0.0966
5.45,0.4491,0.0966
5.451,0.4492,0.0967
5.452,0.4493,0.0967
5.453,0.4494,0.0967
5.454,0.4495,0.0968
5.455,0.4496,0.0968
5.456,0.4496,0.0968
5.457,0.4497,0.0969
5.458,0.4498,0.0969
5.459,0.4499,0.0969
5.46,0.45,0.097
5.461,0.4501,0.097
5.462,0.4502,0.0971
5.463,0.4502,0.0971
5.464,0.4503,0.0971
5.465,0.4504,0.0972
5.466,0.4505,0.0972
5.467,0.4506,0.0973
5.468,0.4507,0.0973
5.469,0.4508,0.0973
5.47,0.4508,0.0974
5.471,0.4509,0.0974
5.472,0.451,0.0975
5.473,0.4511,0.0975
5.474,0.4512,0.0976
5.475,0.4513,0.0976
5.476,0.4513,0.0976
5.477,0.4514,0.0977
5.478,0.4515,0.0977
5.479,0.4516,0.0978
5.48,0.4517,0.0978
5.481,0.4517,0.0978
5.482,0.4518,0.0979
5.483,0.4519,0.0979
5.484,0.452,0.098
5.485,0.4521,0.098
5.486,0.4521,0.098
5.487,0.4522,0.0981
5.488,0.4523,0.0981
5.489,0.4524,0.0981
5.49,0.4525,0.0982
