Time,Displacement,Force
75.041,1.2488,0.4265
75.042,1.2488,0.4265
75.043,1.2488,0.4265
75.044,1.2488,0.4265
75.045,1.2488,0.4265
75.046,1.2488,0.4265
75.047,1.2488,0.4265
75.048,1.2489,0.4265
75.049,1.2489,0.4265
75.05,1.2489,0.4265
75.051,1.2489,0.4265
75.052,1.2489,0.4265
75.053,1.2489,0.4265
75.054,1.2489,0.4266
75.055,1.2489,0.4266
75.056,1.249,0.4266
75.057,1.249,0.4266
75.058,1.249,0.4266
75.059,1.249,0.4266
75.06,1.249,0.4266
75.061,1.249,0.4266
75.062,1.249,0.4266
75.063,1.249,0.4267
75.064,1.249,0.4267
75.065,1.2491,0.4267
75.066,1.2491,0.4267
75.067,1.2491,0.4267
75.068,1.2491,0.4267
75.069,1.2491,0.4267
75.07,1.2491,0.4267
75.071,1.2491,0.4267
75.072,1.2491,0.4267
75.073,1.2491,0.4267
75.074,1.2492,0.4267
75.075,1.2492,0.4267
75.076,1.2492,0.4267
75.077,1.2492,0.4267
75.078,1.2492,0.4267
75.079,1.2492,0.4267
75.08,1.2492,0.4267
75.081,1.2492,0.4267
75.082,1.2492,0.4267
75.083,1.2493,0.4267
75.084,1.2493,0.4267
75.085,1.2493,0.4267
75.086,1.2493,0.4267
75.087,1.2493,0.4267
75.088,1.2493,0.4268
75.089,1.2493,0.4268
75.09,1.2493,0.4268
75.091,1.2493,0.4268
75.092,1.2493,0.4268
75.093,1.2494,0.4268
75.094,1.2494,0.4268
75.095,1.2494,0.4268
75.096,1.2494,0.4268
75.097,1.2494,0.4268
75.098,1.2494,0.4268
75.099,1.2494,0.4268
75.1,1.2494,0.4268
75.101,1.2494,0.4268
75.102,1.2495,0.4268
75.103,1.2495,0.4268
75.104,1.2495,0.4268
75.105,1.2495,0.4268
75.106,1.2495,0.4268
75.107,1.2495,0.4268
75.108,1.2495,0.4268
75.109,1.2495,0.4268
75.11,1.2495,0.4268
75.111,1.2496,0.4268
75.112,1.2496,0.4269
75.113,1.2496,0.4269
75.114,1.2496,0.4269
75.115,1.2496,0.4269
75.116,1.2496,0.4269
75.117,1.2496,0.4269
75.118,1.2496,0.4269
75.119,1.2497,0.4269
75.12,1.2497,0.4269
75.121,1.2497,0.4269
75.122,1.2497,0.4269
75.123,1.2497,0.4269
75.124,1.2497,0.4269
75.125,1.2497,0.4269
75.126,1.2497,0.4269
75.127,1.2498,0.4269
75.128,1.2498,0.4269
75.129,1.2498,0.4269
75.13,1.2498,0.4269
75.131,1.2498,0.4269
75.132,1.2498,0.4269
75.133,1.2498,0.4269
75.134,1.2499,0.4269
75.135,1.2499,0.4269
75.136,1.2499,0.4269
75.137,1.2499,0.4269
75.138,1.2499,0.4269
75.139,1.2499,0.4269
75.14,1.25,0.4269
75.141,1.25,0.4269
75.142,1.25,0.4269
75.143,1.25,0.4269
75.144,1.25,0.4269
75.145,1.25,0.4269
75.146,1.2501,0.4269
75.147,1.2501,0.4269
75.148,1.2501,0.4269
75.149,1.2501,0.4269
75.15,1.2501,0.4269
75.151,1.2502,0.4269
75.152,1.2502,0.4269
75.153,1.2502,0.4269
75.154,1.2502,0.4269
75.155,1.2502,0.4269
75.156,1.2502,0.4269
75.157,1.2503,0.4269
75.158,1.2503,0.4269
75.159,1.2503,0.427
75.16,1.2503,0.427
75.161,1.2503,0.427
75.162,1.2504,0.427
75.163,1.2504,0.427
75.164,1.2504,0.427
75.165,1.2504,0.427
75.166,1.2505,0.427
75.167,1.2505,0.427
75.168,1.2505,0.427
75.169,1.2505,0.427
75.17,1.2505,0.427
75.171,1.2506,0.427
75.172,1.2506,0.427
75.173,1.2506,0.4271
75.174,1.2506,0.4271
75.175,1.2507,0.4271
75.176,1.2507,0.4271
75.177,1.2507,0.4271
75.178,1.2507,0.4272
75.179,1.2508,0.4272
75.18,1.2508,0.4272
75.181,1.2508,0.4272
75.182,1.2508,0.4272
75.183,1.2509,0.4272
75.184,1.2509,0.4272
75.185,1.2509,0.4272
75.186,1.2509,0.4272
75.187,1.251,0.4272
75.188,1.251,0.4273
75.189,1.251,0.4273
75.19,1.251,0.4273
75.191,1.2511,0.4273
75.192,1.2511,0.4273
75.193,1.2511,0.4273
75.194,1.2511,0.4273
75.195,1.2512,0.4273
75.196,1.2512,0.4273
75.197,1.2512,0.4274
75.198,1.2513,0.4274
75.199,1.2513,0.4274
75.2,1.2513,0.4274
75.201,1.2513,0.4274
75.202,1.2514,0.4274
75.203,1.2514,0.4274
75.204,1.2514,0.4274
75.205,1.2514,0.4274
75.206,1.2515,0.4275
75.207,1.2515,0.4275
75.208,1.2515,0.4275
75.209,1.2516,0.4275
75.21,1.2516,0.4275
75.211,1.2516,0.4275
75.212,1.2516,0.4275
75.213,1.2517,0.4275
75.214,1.2517,0.4276
75.215,1.2517,0.4276
75.216,1.2517,0.4276
75.217,1.2518,0.4276
75.218,1.2518,0.4276
75.219,1.2518,0.4276
75.22,1.2518,0.4276
75.221,1.2519,0.4276
75.222,1.2519,0.4276
75.223,1.2519,0.4276
75.224,1.252,0.4277
75.225,1.252,0.4277
75.226,1.252,0.4277
75.227,1.252,0.4277
75.228,1.252,0.4277
75.229,1.2521,0.4277
75.23,1.2521,0.4277
75.231,1.2521,0.4277
75.232,1.2521,0.4277
75.233,1.2522,0.4277
75.234,1.2522,0.4277
75.235,1.2522,0.4277
75.236,1.2522,0.4277
75.237,1.2523,0.4278
75.238,1.2523,0.4278
75.239,1.2523,0.4278
75.24,1.2523,0.4278
75.241,1.2523,0.4278
75.242,1.2524,0.4278
75.243,1.2524,0.4278
75.244,1.2524,0.4278
75.245,1.2524,0.4278
75.246,1.2524,0.4278
75.247,1.2525,0.4278
75.248,1.2525,0.4278
75.249,1.2525,0.4278
75.25,1.2525,0.4278
75.251,1.2525,0.4278
75.252,1.2526,0.4278
75.253,1.2526,0.4278
75.254,1.2526,0.4278
75.255,1.2526,0.4278
75.256,1.2526,0.4278
75.257,1.2526,0.4278
75.258,1.2527,0.4278
75.259,1.2527,0.4278
75.26,1.2527,0.4278
75.261,1.2527,0.4278
75.262,1.2527,0.4278
75.263,1.2527,0.4278
75.264,1.2528,0.4278
75.265,1.2528,0.4278
75.266,1.2528,0.4279
75.267,1.2528,0.4279
75.268,1.2528,0.4279
75.269,1.2528,0.4279
75.27,1.2528,0.4279
75.271,1.2529,0.4279
75.272,1.2529,0.4279
75.273,1.2529,0.4279
75.274,1.2529,0.4279
75.275,1.2529,0.4279
75.276,1.2529,0.4279
75.277,1.2529,0.4279
75.278,1.253,0.4279
75.279,1.253,0.4279
75.28,1.253,0.4279
75.281,1.253,0.4279
75.282,1.253,0.4279
75.283,1.253,0.4279
75.284,1.253,0.4279
75.285,1.2531,0.4279
75.286,1.2531,0.4279
75.287,1.2531,0.4279
75.288,1.2531,0.428
75.289,1.2531,0.428
75.29,1.2531,0.428
75.291,1.2531,0.428
75.292,1.2532,0.428
75.293,1.2532,0.428
75.294,1.2532,0.428
75.295,1.2532,0.428
75.296,1.2532,0.428
75.297,1.2532,0.428
75.298,1.2532,0.428
75.299,1.2532,0.428
75.3,1.2533,0.428
75.301,1.2533,0.428
75.302,1.2533,0.428
75.303,1.2533,0.428
75.304,1.2533,0.428
75.305,1.2533,0.428
75.306,1.2533,0.428
75.307,1.2534,0.428
75.308,1.2534,0.428
75.309,1.2534,0.428
75.31,1.2534,0.428
75.311,1.2534,0.428
75.312,1.2534,0.428
75.313,1.2534,0.428
75.314,1.2535,0.428
75.315,1.2535,0.4281
75.316,1.2535,0.4281
75.317,1.2535,0.4281
75.318,1.2535,0.4281
75.319,1.2535,0.4281
75.32,1.2535,0.4281
75.321,1.2536,0.4281
75.322,1.2536,0.4281
75.323,1.2536,0.4281
75.324,1.2536,0.4281
75.325,1.2536,0.4281
75.326,1.2536,0.4282
75.327,1.2536,0.4282
75.328,1.2537,0.4282
75.329,1.2537,0.4282
75.33,1.2537,0.4282
75.331,1.2537,0.4282
75.332,1.2537,0.4282
75.333,1.2537,0.4282
75.334,1.2537,0.4282
75.335,1.2538,0.4282
75.336,1.2538,0.4282
75.337,1.2538,0.4282
75.338,1.2538,0.4283
75.339,1.2538,0.4283
75.34,1.2538,0.4283
75.341,1.2538,0.4283
75.342,1.2539,0.4283
75.343,1.2539,0.4283
75.344,1.2539,0.4283
75.345,1.2539,0.4283
75.346,1.2539,0.4283
75.347,1.2539,0.4283
75.348,1.2539,0.4283
75.349,1.254,0.4283
75.35,1.254,0.4283
75.351,1.254,0.4283
75.352,1.254,0.4283
75.353,1.254,0.4283
75.354,1.254,0.4283
75.355,1.2541,0.4283
75.356,1.2541,0.4283
75.357,1.2541,0.4283
75.358,1.2541,0.4283
75.359,1.2541,0.4283
75.36,1.2541,0.4283
75.361,1.2541,0.4283
75.362,1.2542,0.4283
75.363,1.2542,0.4283
75.364,1.2542,0.4283
75.365,1.2542,0.4283
75.366,1.2542,0.4283
75.367,1.2542,0.4283
75.368,1.2542,0.4283
75.369,1.2543,0.4283
75.37,1.2543,0.4283
75.371,1.2543,0.4283
75.372,1.2543,0.4283
75.373,1.2543,0.4283
75.374,1.2543,0.4283
75.375,1.2543,0.4283
75.376,1.2544,0.4283
75.377,1.2544,0.4283
75.378,1.2544,0.4283
75.379,1.2544,0.4283
75.38,1.2544,0.4283
75.381,1.2544,0.4283
75.382,1.2544,0.4283
75.383,1.2544,0.4283
75.384,1.2545,0.4283
75.385,1.2545,0.4283
75.386,1.2545,0.4283
75.387,1.2545,0.4283
75.388,1.2545,0.4283
75.389,1.2545,0.4283
75.39,1.2545,0.4283
75.391,1.2545,0.4283
75.392,1.2546,0.4284
75.393,1.2546,0.4284
75.394,1.2546,0.4284
75.395,1.2546,0.4284
75.396,1.2546,0.4284
75.397,1.2546,0.4284
75.398,1.2546,0.4284
75.399,1.2546,0.4284
75.4,1.2547,0.4284
75.401,1.2547,0.4284
75.402,1.2547,0.4284
75.403,1.2547,0.4284
75.404,1.2547,0.4284
75.405,1.2547,0.4284
75.406,1.2547,0.4284
75.407,1.2547,0.4284
75.408,1.2548,0.4284
75.409,1.2548,0.4284
75.41,1.2548,0.4284
75.411,1.2548,0.4284
75.412,1.2548,0.4284
75.413,1.2548,0.4284
75.414,1.2548,0.4284
75.415,1.2548,0.4284
75.416,1.2548,0.4284
75.417,1.2549,0.4284
75.418,1.2549,0.4284
75.419,1.2549,0.4284
75.42,1.2549,0.4284
75.421,1.2549,0.4284
75.422,1.2549,0.4284
75.423,1.2549,0.4284
75.424,1.2549,0.4285
75.425,1.255,0.4285
75.426,1.255,0.4285
75.427,1.255,0.4285
75.428,1.255,0.4285
75.429,1.255,0.4285
75.43,1.255,0.4285
75.431,1.255,0.4285
75.432,1.255,0.4285
75.433,1.255,0.4285
75.434,1.2551,0.4285
75.435,1.2551,0.4285
75.436,1.2551,0.4285
75.437,1.2551,0.4285
75.438,1.2551,0.4285
75.439,1.2551,0.4285
75.44,1.2551,0.4285
75.441,1.2551,0.4285
75.442,1.2552,0.4285
75.443,1.2552,0.4285
75.444,1.2552,0.4285
75.445,1.2552,0.4284
75.446,1.2552,0.4284
75.447,1.2552,0.4284
75.448,1.2552,0.4284
75.449,1.2552,0.4284
75.45,1.2553,0.4284
75.451,1.2553,0.4284
75.452,1.2553,0.4284
75.453,1.2553,0.4284
75.454,1.2553,0.4284
75.455,1.2553,0.4284
75.456,1.2553,0.4284
75.457,1.2553,0.4284
75.458,1.2554,0.4284
75.459,1.2554,0.4284
75.46,1.2554,0.4284
75.461,1.2554,0.4284
75.462,1.2554,0.4284
75.463,1.2554,0.4284
75.464,1.2554,0.4284
75.465,1.2555,0.4284
75.466,1.2555,0.4284
75.467,1.2555,0.4284
75.468,1.2555,0.4284
75.469,1.2555,0.4285
75.47,1.2555,0.4285
75.471,1.2555,0.4285
75.472,1.2555,0.4285
75.473,1.2556,0.4285
75.474,1.2556,0.4285
75.475,1.2556,0.4285
75.476,1.2556,0.4285
75.477,1.2556,0.4285
75.478,1.2556,0.4285
75.479,1.2557,0.4285
75.48,1.2557,0.4285
75.481,1.2557,0.4285
75.482,1.2557,0.4285
75.483,1.2557,0.4285
75.484,1.2557,0.4285
75.485,1.2557,0.4285
75.486,1.2558,0.4285
75.487,1.2558,0.4285
75.488,1.2558,0.4285
75.489,1.2558,0.4285
75.49,1.2558,0.4286
75.491,1.2558,0.4286
75.492,1.2559,0.4286
75.493,1.2559,0.4286
75.494,1.2559,0.4286
75.495,1.2559,0.4286
75.496,1.2559,0.4286
75.497,1.2559,0.4286
75.498,1.256,0.4286
75.499,1.256,0.4286
75.5,1.256,0.4286
75.501,1.256,0.4286
75.502,1.256,0.4286
75.503,1.2561,0.4286
75.504,1.2561,0.4286
75.505,1.2561,0.4286
75.506,1.2561,0.4286
75.507,1.2561,0.4286
75.508,1.2562,0.4287
75.509,1.2562,0.4287
75.51,1.2562,0.4287
75.511,1.2562,0.4287
75.512,1.2562,0.4287
75.513,1.2563,0.4287
75.514,1.2563,0.4287
75.515,1.2563,0.4287
75.516,1.2563,0.4287
75.517,1.2563,0.4287
75.518,1.2564,0.4287
75.519,1.2564,0.4288
75.52,1.2564,0.4288
75.521,1.2564,0.4288
75.522,1.2564,0.4288
75.523,1.2565,0.4288
75.524,1.2565,0.4288
75.525,1.2565,0.4288
75.526,1.2565,0.4288
75.527,1.2566,0.4288
75.528,1.2566,0.4288
75.529,1.2566,0.4288
75.53,1.2566,0.4289
75.531,1.2567,0.4289
75.532,1.2567,0.4289
75.533,1.2567,0.4289
75.534,1.2567,0.4289
75.535,1.2567,0.4289
75.536,1.2568,0.429
75.537,1.2568,0.429
75.538,1.2568,0.429
75.539,1.2568,0.429
75.54,1.2569,0.429
75.541,1.2569,0.429
75.542,1.2569,0.429
75.543,1.2569,0.429
75.544,1.257,0.429
75.545,1.257,0.429
75.546,1.257,0.429
75.547,1.257,0.4291
75.548,1.2571,0.4291
75.549,1.2571,0.4291
75.55,1.2571,0.4291
75.551,1.2571,0.4291
75.552,1.2572,0.4291
75.553,1.2572,0.4291
75.554,1.2572,0.4291
75.555,1.2572,0.4291
75.556,1.2573,0.4291
75.557,1.2573,0.4291
75.558,1.2573,0.4291
75.559,1.2574,0.4292
75.56,1.2574,0.4292
75.561,1.2574,0.4292
75.562,1.2574,0.4292
75.563,1.2575,0.4292
75.564,1.2575,0.4292
75.565,1.2575,0.4292
75.566,1.2575,0.4292
75.567,1.2576,0.4292
75.568,1.2576,0.4292
75.569,1.2576,0.4292
75.57,1.2576,0.4292
75.571,1.2577,0.4293
75.572,1.2577,0.4293
75.573,1.2577,0.4293
75.574,1.2577,0.4293
75.575,1.2578,0.4293
75.576,1.2578,0.4293
75.577,1.2578,0.4293
75.578,1.2578,0.4293
75.579,1.2578,0.4293
75.58,1.2579,0.4293
75.581,1.2579,0.4293
75.582,1.2579,0.4293
75.583,1.2579,0.4293
75.584,1.258,0.4293
75.585,1.258,0.4293
75.586,1.258,0.4293
75.587,1.258,0.4293
75.588,1.258,0.4293
75.589,1.2581,0.4293
75.59,1.2581,0.4293
75.591,1.2581,0.4293
75.592,1.2581,0.4293
75.593,1.2581,0.4293
75.594,1.2582,0.4294
75.595,1.2582,0.4294
75.596,1.2582,0.4294
75.597,1.2582,0.4294
75.598,1.2582,0.4294
75.599,1.2583,0.4294
75.6,1.2583,0.4294
75.601,1.2583,0.4294
75.602,1.2583,0.4294
75.603,1.2583,0.4294
75.604,1.2584,0.4294
75.605,1.2584,0.4294
75.606,1.2584,0.4294
75.607,1.2584,0.4294
75.608,1.2584,0.4294
75.609,1.2584,0.4295
75.61,1.2585,0.4295
75.611,1.2585,0.4295
75.612,1.2585,0.4295
75.613,1.2585,0.4295
75.614,1.2585,0.4295
75.615,1.2585,0.4295
75.616,1.2586,0.4295
75.617,1.2586,0.4295
75.618,1.2586,0.4295
75.619,1.2586,0.4295
75.62,1.2586,0.4295
75.621,1.2586,0.4296
75.622,1.2586,0.4296
75.623,1.2587,0.4296
75.624,1.2587,0.4296
75.625,1.2587,0.4296
75.626,1.2587,0.4296
75.627,1.2587,0.4296
75.628,1.2587,0.4296
75.629,1.2587,0.4296
75.63,1.2588,0.4296
75.631,1.2588,0.4297
75.632,1.2588,0.4297
75.633,1.2588,0.4297
75.634,1.2588,0.4297
75.635,1.2588,0.4297
75.636,1.2588,0.4297
75.637,1.2589,0.4297
75.638,1.2589,0.4297
75.639,1.2589,0.4297
75.64,1.2589,0.4298
75.641,1.2589,0.4298
75.642,1.2589,0.4298
75.643,1.2589,0.4298
75.644,1.259,0.4298
75.645,1.259,0.4298
75.646,1.259,0.4298
75.647,1.259,0.4298
75.648,1.259,0.4298
75.649,1.259,0.4298
75.65,1.259,0.4298
75.651,1.259,0.4298
75.652,1.2591,0.4298
75.653,1.2591,0.4298
75.654,1.2591,0.4298
75.655,1.2591,0.4298
75.656,1.2591,0.4298
75.657,1.2591,0.4298
75.658,1.2591,0.4298
75.659,1.2592,0.4298
75.66,1.2592,0.4298
75.661,1.2592,0.4298
75.662,1.2592,0.4298
75.663,1.2592,0.4298
75.664,1.2592,0.4298
75.665,1.2592,0.4299
75.666,1.2593,0.4299
75.667,1.2593,0.4299
75.668,1.2593,0.4299
75.669,1.2593,0.4299
75.67,1.2593,0.4299
75.671,1.2593,0.4299
75.672,1.2593,0.4299
75.673,1.2594,0.4299
75.674,1.2594,0.4299
75.675,1.2594,0.4299
75.676,1.2594,0.4299
75.677,1.2594,0.4299
75.678,1.2594,0.4299
75.679,1.2594,0.4299
75.68,1.2595,0.4299
75.681,1.2595,0.4299
75.682,1.2595,0.4299
75.683,1.2595,0.4299
75.684,1.2595,0.4299
75.685,1.2595,0.4299
75.686,1.2596,0.4299
75.687,1.2596,0.43
75.688,1.2596,0.43
75.689,1.2596,0.43
75.69,1.2596,0.43
75.691,1.2596,0.43
75.692,1.2596,0.43
75.693,1.2597,0.43
75.694,1.2597,0.43
75.695,1.2597,0.43
75.696,1.2597,0.43
75.697,1.2597,0.43
75.698,1.2597,0.43
75.699,1.2597,0.43
75.7,1.2598,0.43
75.701,1.2598,0.43
75.702,1.2598,0.43
75.703,1.2598,0.43
75.704,1.2598,0.43
75.705,1.2598,0.43
75.706,1.2598,0.43
75.707,1.2599,0.43
75.708,1.2599,0.43
75.709,1.2599,0.43
75.71,1.2599,0.43
75.711,1.2599,0.43
75.712,1.2599,0.43
75.713,1.2599,0.43
75.714,1.26,0.43
75.715,1.26,0.43
75.716,1.26,0.43
75.717,1.26,0.43
75.718,1.26,0.43
75.719,1.26,0.43
75.72,1.26,0.43
75.721,1.2601,0.43
75.722,1.2601,0.43
75.723,1.2601,0.43
75.724,1.2601,0.43
75.725,1.2601,0.43
75.726,1.2601,0.43
75.727,1.2601,0.43
75.728,1.2601,0.43
75.729,1.2602,0.43
75.73,1.2602,0.43
75.731,1.2602,0.43
75.732,1.2602,0.43
75.733,1.2602,0.43
75.734,1.2602,0.43
75.735,1.2602,0.43
75.736,1.2602,0.43
75.737,1.2603,0.43
75.738,1.2603,0.43
75.739,1.2603,0.43
75.74,1.2603,0.43
75.741,1.2603,0.43
75.742,1.2603,0.43
75.743,1.2603,0.43
75.744,1.2603,0.43
75.745,1.2604,0.43
75.746,1.2604,0.43
75.747,1.2604,0.43
75.748,1.2604,0.43
75.749,1.2604,0.43
75.75,1.2604,0.43
75.751,1.2604,0.43
75.752,1.2604,0.43
75.753,1.2604,0.43
75.754,1.2605,0.43
75.755,1.2605,0.43
75.756,1.2605,0.43
75.757,1.2605,0.43
75.758,1.2605,0.43
75.759,1.2605,0.43
75.76,1.2605,0.43
75.761,1.2605,0.43
75.762,1.2605,0.43
75.763,1.2606,0.4301
75.764,1.2606,0.4301
75.765,1.2606,0.4301
75.766,1.2606,0.4301
75.767,1.2606,0.4301
75.768,1.2606,0.4301
75.769,1.2606,0.4301
75.77,1.2606,0.4301
75.771,1.2606,0.4301
75.772,1.2607,0.4301
75.773,1.2607,0.4301
75.774,1.2607,0.4301
75.775,1.2607,0.4301
75.776,1.2607,0.4301
75.777,1.2607,0.4301
75.778,1.2607,0.4301
75.779,1.2607,0.4301
75.78,1.2607,0.4301
75.781,1.2608,0.4301
75.782,1.2608,0.4301
75.783,1.2608,0.4301
75.784,1.2608,0.4302
75.785,1.2608,0.4302
75.786,1.2608,0.4302
75.787,1.2608,0.4302
75.788,1.2608,0.4302
75.789,1.2609,0.4302
75.79,1.2609,0.4302
75.791,1.2609,0.4302
75.792,1.2609,0.4302
75.793,1.2609,0.4302
75.794,1.2609,0.4302
75.795,1.2609,0.4302
75.796,1.2609,0.4302
75.797,1.2609,0.4302
75.798,1.261,0.4302
75.799,1.261,0.4302
75.8,1.261,0.4302
75.801,1.261,0.4302
75.802,1.261,0.4302
75.803,1.261,0.4302
75.804,1.261,0.4302
75.805,1.2611,0.4302
75.806,1.2611,0.4302
75.807,1.2611,0.4302
75.808,1.2611,0.4302
75.809,1.2611,0.4302
75.81,1.2611,0.4302
75.811,1.2611,0.4302
75.812,1.2611,0.4302
75.813,1.2612,0.4302
75.814,1.2612,0.4302
75.815,1.2612,0.4302
75.816,1.2612,0.4302
75.817,1.2612,0.4302
75.818,1.2612,0.4302
75.819,1.2612,0.4302
75.82,1.2613,0.4302
75.821,1.2613,0.4302
75.822,1.2613,0.4302
75.823,1.2613,0.4302
75.824,1.2613,0.4302
75.825,1.2613,0.4302
75.826,1.2614,0.4302
75.827,1.2614,0.4302
75.828,1.2614,0.4302
75.829,1.2614,0.4302
75.83,1.2614,0.4302
75.831,1.2614,0.4303
75.832,1.2615,0.4303
75.833,1.2615,0.4303
75.834,1.2615,0.4303
75.835,1.2615,0.4303
75.836,1.2615,0.4303
75.837,1.2615,0.4303
75.838,1.2616,0.4303
75.839,1.2616,0.4303
75.84,1.2616,0.4303
75.841,1.2616,0.4304
75.842,1.2616,0.4304
75.843,1.2617,0.4304
75.844,1.2617,0.4304
75.845,1.2617,0.4304
75.846,1.2617,0.4304
75.847,1.2617,0.4304
75.848,1.2617,0.4304
75.849,1.2618,0.4304
75.85,1.2618,0.4304
75.851,1.2618,0.4304
75.852,1.2618,0.4304
75.853,1.2619,0.4304
75.854,1.2619,0.4304
75.855,1.2619,0.4304
75.856,1.2619,0.4304
75.857,1.2619,0.4304
75.858,1.262,0.4304
75.859,1.262,0.4305
75.86,1.262,0.4305
75.861,1.262,0.4305
75.862,1.2621,0.4305
75.863,1.2621,0.4305
75.864,1.2621,0.4305
75.865,1.2621,0.4305
75.866,1.2621,0.4305
75.867,1.2622,0.4305
75.868,1.2622,0.4305
75.869,1.2622,0.4305
75.87,1.2622,0.4305
75.871,1.2623,0.4305
75.872,1.2623,0.4305
75.873,1.2623,0.4305
75.874,1.2623,0.4305
75.875,1.2624,0.4305
75.876,1.2624,0.4305
75.877,1.2624,0.4306
75.878,1.2625,0.4306
75.879,1.2625,0.4306
75.88,1.2625,0.4306
75.881,1.2625,0.4306
75.882,1.2626,0.4306
75.883,1.2626,0.4306
75.884,1.2626,0.4306
75.885,1.2626,0.4306
75.886,1.2627,0.4306
75.887,1.2627,0.4306
75.888,1.2627,0.4306
75.889,1.2628,0.4306
75.89,1.2628,0.4306
75.891,1.2628,0.4306
75.892,1.2628,0.4306
75.893,1.2629,0.4306
75.894,1.2629,0.4307
75.895,1.2629,0.4307
75.896,1.2629,0.4307
75.897,1.263,0.4307
75.898,1.263,0.4307
75.899,1.263,0.4307
75.9,1.2631,0.4307
75.901,1.2631,0.4307
75.902,1.2631,0.4307
75.903,1.2631,0.4308
75.904,1.2632,0.4308
75.905,1.2632,0.4308
75.906,1.2632,0.4308
75.907,1.2632,0.4308
75.908,1.2633,0.4308
75.909,1.2633,0.4308
75.91,1.2633,0.4308
75.911,1.2634,0.4309
75.912,1.2634,0.4309
75.913,1.2634,0.4309
75.914,1.2634,0.4309
75.915,1.2635,0.4309
75.916,1.2635,0.4309
75.917,1.2635,0.4309
75.918,1.2635,0.431
75.919,1.2636,0.431
75.92,1.2636,0.431
75.921,1.2636,0.431
75.922,1.2636,0.431
75.923,1.2637,0.431
75.924,1.2637,0.4311
75.925,1.2637,0.4311
75.926,1.2637,0.4311
75.927,1.2637,0.4311
75.928,1.2638,0.4311
75.929,1.2638,0.4311
75.93,1.2638,0.4311
75.931,1.2638,0.4312
75.932,1.2639,0.4312
75.933,1.2639,0.4312
75.934,1.2639,0.4312
75.935,1.2639,0.4312
75.936,1.2639,0.4312
75.937,1.264,0.4312
75.938,1.264,0.4312
75.939,1.264,0.4312
75.94,1.264,0.4312
75.941,1.264,0.4312
75.942,1.2641,0.4312
75.943,1.2641,0.4312
75.944,1.2641,0.4312
75.945,1.2641,0.4312
75.946,1.2641,0.4312
75.947,1.2641,0.4313
75.948,1.2642,0.4313
75.949,1.2642,0.4313
75.95,1.2642,0.4313
75.951,1.2642,0.4313
75.952,1.2642,0.4313
75.953,1.2642,0.4313
75.954,1.2643,0.4313
75.955,1.2643,0.4313
75.956,1.2643,0.4313
75.957,1.2643,0.4313
75.958,1.2643,0.4313
75.959,1.2643,0.4313
75.96,1.2643,0.4313
75.961,1.2644,0.4313
75.962,1.2644,0.4313
75.963,1.2644,0.4313
75.964,1.2644,0.4313
75.965,1.2644,0.4313
75.966,1.2644,0.4313
75.967,1.2644,0.4313
75.968,1.2645,0.4313
75.969,1.2645,0.4313
75.97,1.2645,0.4313
75.971,1.2645,0.4313
75.972,1.2645,0.4313
75.973,1.2645,0.4313
75.974,1.2645,0.4313
75.975,1.2645,0.4313
75.976,1.2646,0.4313
75.977,1.2646,0.4313
75.978,1.2646,0.4313
75.979,1.2646,0.4313
75.98,1.2646,0.4313
75.981,1.2646,0.4313
75.982,1.2646,0.4313
75.983,1.2646,0.4313
75.984,1.2647,0.4314
75.985,1.2647,0.4314
75.986,1.2647,0.4314
75.987,1.2647,0.4314
75.988,1.2647,0.4314
75.989,1.2647,0.4314
75.99,1.2647,0.4314
75.991,1.2648,0.4314
75.992,1.2648,0.4314
75.993,1.2648,0.4314
75.994,1.2648,0.4315
75.995,1.2648,0.4315
75.996,1.2648,0.4315
75.997,1.2648,0.4315
75.998,1.2648,0.4315
75.999,1.2649,0.4315
76,1.2649,0.4315
76.001,1.2649,0.4315
76.002,1.2649,0.4315
76.003,1.2649,0.4315
76.004,1.2649,0.4315
76.005,1.2649,0.4315
76.006,1.2649,0.4315
76.007,1.265,0.4315
76.008,1.265,0.4315
76.009,1.265,0.4315
76.01,1.265,0.4315
76.011,1.265,0.4315
76.012,1.265,0.4315
76.013,1.265,0.4315
76.014,1.2651,0.4315
76.015,1.2651,0.4315
76.016,1.2651,0.4315
76.017,1.2651,0.4315
76.018,1.2651,0.4315
76.019,1.2651,0.4315
76.02,1.2651,0.4315
76.021,1.2651,0.4315
76.022,1.2652,0.4315
76.023,1.2652,0.4315
76.024,1.2652,0.4315
76.025,1.2652,0.4315
76.026,1.2652,0.4315
76.027,1.2652,0.4315
76.028,1.2652,0.4315
76.029,1.2653,0.4315
76.03,1.2653,0.4315
76.031,1.2653,0.4315
76.032,1.2653,0.4315
76.033,1.2653,0.4315
76.034,1.2653,0.4315
76.035,1.2653,0.4315
76.036,1.2654,0.4315
76.037,1.2654,0.4315
76.038,1.2654,0.4315
76.039,1.2654,0.4315
76.04,1.2654,0.4315
76.041,1.2654,0.4315
76.042,1.2654,0.4315
76.043,1.2655,0.4315
76.044,1.2655,0.4315
76.045,1.2655,0.4315
76.046,1.2655,0.4315
76.047,1.2655,0.4315
76.048,1.2655,0.4315
76.049,1.2656,0.4315
76.05,1.2656,0.4316
76.051,1.2656,0.4316
76.052,1.2656,0.4316
76.053,1.2656,0.4316
76.054,1.2656,0.4316
76.055,1.2656,0.4316
76.056,1.2657,0.4316
