Time,Displacement,Force
30.264,2.5174,0.5477
30.265,2.5175,0.5477
30.266,2.5176,0.5477
30.267,2.5177,0.5477
30.268,2.5178,0.5478
30.269,2.5179,0.5478
30.27,2.518,0.5478
30.271,2.518,0.5478
30.272,2.5181,0.5479
30.273,2.5182,0.5479
30.274,2.5183,0.5479
30.275,2.5184,0.5479
30.276,2.5185,0.5479
30.277,2.5185,0.548
30.278,2.5186,0.548
30.279,2.5187,0.548
30.28,2.5188,0.548
30.281,2.5189,0.548
30.282,2.519,0.5481
30.283,2.519,0.5481
30.284,2.5191,0.5481
30.285,2.5192,0.5481
30.286,2.5193,0.5481
30.287,2.5194,0.5482
30.288,2.5195,0.5482
30.289,2.5195,0.5482
30.29,2.5196,0.5482
30.291,2.5197,0.5483
30.292,2.5198,0.5483
30.293,2.5198,0.5483
30.294,2.5199,0.5483
30.295,2.52,0.5484
30.296,2.5201,0.5484
30.297,2.5202,0.5484
30.298,2.5202,0.5484
30.299,2.5203,0.5484
30.3,2.5204,0.5485
30.301,2.5205,0.5485
30.302,2.5205,0.5485
30.303,2.5206,0.5485
30.304,2.5207,0.5485
30.305,2.5208,0.5486
30.306,2.5208,0.5486
30.307,2.5209,0.5486
30.308,2.521,0.5486
30.309,2.521,0.5486
30.31,2.5211,0.5486
30.311,2.5212,0.5487
30.312,2.5213,0.5487
30.313,2.5213,0.5487
30.314,2.5214,0.5487
30.315,2.5215,0.5488
30.316,2.5216,0.5488
30.317,2.5217,0.5488
30.318,2.5217,0.5488
30.319,2.5218,0.5489
30.32,2.5219,0.5489
30.321,2.522,0.5489
30.322,2.522,0.5489
30.323,2.5221,0.549
30.324,2.5222,0.549
30.325,2.5223,0.549
30.326,2.5224,0.549
30.327,2.5225,0.5491
30.328,2.5225,0.5491
30.329,2.5226,0.5491
30.33,2.5227,0.5492
30.331,2.5228,0.5492
30.332,2.5229,0.5492
30.333,2.523,0.5492
30.334,2.523,0.5493
30.335,2.5231,0.5493
30.336,2.5232,0.5493
30.337,2.5233,0.5493
30.338,2.5234,0.5494
30.339,2.5235,0.5494
30.34,2.5236,0.5494
30.341,2.5237,0.5494
30.342,2.5238,0.5495
30.343,2.5239,0.5495
30.344,2.5239,0.5495
30.345,2.524,0.5495
30.346,2.5241,0.5496
30.347,2.5242,0.5496
30.348,2.5243,0.5496
30.349,2.5244,0.5496
30.35,2.5245,0.5497
30.351,2.5246,0.5497
30.352,2.5247,0.5497
30.353,2.5248,0.5497
30.354,2.5249,0.5498
30.355,2.5249,0.5498
30.356,2.525,0.5498
30.357,2.5251,0.5498
30.358,2.5252,0.5499
30.359,2.5253,0.5499
30.36,2.5254,0.5499
30.361,2.5255,0.5499
30.362,2.5256,0.5499
30.363,2.5257,0.55
30.364,2.5257,0.55
30.365,2.5258,0.55
30.366,2.5259,0.55
30.367,2.526,0.5501
30.368,2.5261,0.5501
30.369,2.5262,0.5501
30.37,2.5263,0.5501
30.371,2.5263,0.5502
30.372,2.5264,0.5502
30.373,2.5265,0.5502
30.374,2.5266,0.5502
30.375,2.5267,0.5502
30.376,2.5267,0.5503
30.377,2.5268,0.5503
30.378,2.5269,0.5503
30.379,2.527,0.5503
30.38,2.5271,0.5503
30.381,2.5271,0.5504
30.382,2.5272,0.5504
30.383,2.5273,0.5504
30.384,2.5274,0.5504
30.385,2.5275,0.5505
30.386,2.5275,0.5505
30.387,2.5276,0.5505
30.388,2.5277,0.5505
30.389,2.5278,0.5505
30.39,2.5279,0.5505
30.391,2.5279,0.5506
30.392,2.528,0.5506
30.393,2.5281,0.5506
30.394,2.5282,0.5506
30.395,2.5283,0.5506
30.396,2.5283,0.5507
30.397,2.5284,0.5507
30.398,2.5285,0.5507
30.399,2.5286,0.5507
30.4,2.5287,0.5507
30.401,2.5288,0.5507
30.402,2.5288,0.5508
30.403,2.5289,0.5508
30.404,2.529,0.5508
30.405,2.5291,0.5508
30.406,2.5292,0.5508
30.407,2.5293,0.5509
30.408,2.5293,0.5509
30.409,2.5294,0.5509
30.41,2.5295,0.5509
30.411,2.5296,0.5509
30.412,2.5297,0.551
30.413,2.5298,0.551
30.414,2.5299,0.551
30.415,2.5299,0.551
30.416,2.53,0.5511
30.417,2.5301,0.5511
30.418,2.5302,0.5511
30.419,2.5303,0.5511
30.42,2.5304,0.5512
30.421,2.5305,0.5512
30.422,2.5305,0.5512
30.423,2.5306,0.5512
30.424,2.5307,0.5513
30.425,2.5308,0.5513
30.426,2.5309,0.5513
30.427,2.531,0.5513
30.428,2.531,0.5514
30.429,2.5311,0.5514
30.43,2.5312,0.5514
30.431,2.5313,0.5514
30.432,2.5314,0.5515
30.433,2.5314,0.5515
30.434,2.5315,0.5515
30.435,2.5316,0.5515
30.436,2.5317,0.5515
30.437,2.5318,0.5516
30.438,2.5318,0.5516
30.439,2.5319,0.5516
30.44,2.532,0.5516
30.441,2.5321,0.5516
30.442,2.5322,0.5516
30.443,2.5322,0.5517
30.444,2.5323,0.5517
30.445,2.5324,0.5517
30.446,2.5325,0.5517
30.447,2.5325,0.5517
30.448,2.5326,0.5518
30.449,2.5327,0.5518
30.45,2.5328,0.5518
30.451,2.5329,0.5518
30.452,2.5329,0.5518
30.453,2.533,0.5519
30.454,2.5331,0.5519
30.455,2.5332,0.5519
30.456,2.5333,0.5519
30.457,2.5333,0.552
30.458,2.5334,0.552
30.459,2.5335,0.552
30.46,2.5336,0.552
30.461,2.5337,0.5521
30.462,2.5337,0.5521
30.463,2.5338,0.5521
30.464,2.5339,0.5521
30.465,2.534,0.5521
30.466,2.5341,0.5522
30.467,2.5342,0.5522
30.468,2.5342,0.5522
30.469,2.5343,0.5522
30.47,2.5344,0.5522
30.471,2.5345,0.5523
30.472,2.5346,0.5523
30.473,2.5347,0.5523
30.474,2.5348,0.5523
30.475,2.5349,0.5524
30.476,2.5349,0.5524
30.477,2.535,0.5524
30.478,2.5351,0.5524
30.479,2.5352,0.5525
30.48,2.5353,0.5525
30.481,2.5354,0.5525
30.482,2.5355,0.5525
30.483,2.5356,0.5525
30.484,2.5357,0.5526
30.485,2.5357,0.5526
30.486,2.5358,0.5526
30.487,2.5359,0.5526
30.488,2.536,0.5527
30.489,2.5361,0.5527
30.49,2.5362,0.5527
30.491,2.5363,0.5527
30.492,2.5364,0.5527
30.493,2.5365,0.5528
30.494,2.5365,0.5528
30.495,2.5366,0.5528
30.496,2.5367,0.5528
30.497,2.5368,0.5528
30.498,2.5369,0.5529
30.499,2.537,0.5529
30.5,2.5371,0.5529
30.501,2.5371,0.5529
30.502,2.5372,0.5529
30.503,2.5373,0.553
30.504,2.5374,0.553
30.505,2.5375,0.553
30.506,2.5376,0.553
30.507,2.5376,0.5531
30.508,2.5377,0.5531
30.509,2.5378,0.5531
30.51,2.5379,0.5531
30.511,2.538,0.5531
30.512,2.538,0.5532
30.513,2.5381,0.5532
30.514,2.5382,0.5532
30.515,2.5383,0.5532
30.516,2.5383,0.5533
30.517,2.5384,0.5533
30.518,2.5385,0.5533
30.519,2.5386,0.5533
30.52,2.5387,0.5533
30.521,2.5387,0.5534
30.522,2.5388,0.5534
30.523,2.5389,0.5534
30.524,2.539,0.5534
30.525,2.5391,0.5534
30.526,2.5391,0.5534
30.527,2.5392,0.5535
30.528,2.5393,0.5535
30.529,2.5394,0.5535
30.53,2.5394,0.5535
30.531,2.5395,0.5535
30.532,2.5396,0.5536
30.533,2.5397,0.5536
30.534,2.5398,0.5536
30.535,2.5398,0.5536
30.536,2.5399,0.5536
30.537,2.54,0.5537
30.538,2.5401,0.5537
30.539,2.5402,0.5537
30.54,2.5403,0.5538
30.541,2.5403,0.5538
30.542,2.5404,0.5538
30.543,2.5405,0.5538
30.544,2.5406,0.5539
30.545,2.5407,0.5539
30.546,2.5408,0.5539
30.547,2.5408,0.554
30.548,2.5409,0.554
30.549,2.541,0.554
30.55,2.5411,0.554
30.551,2.5412,0.5541
30.552,2.5413,0.5541
30.553,2.5413,0.5541
30.554,2.5414,0.5541
30.555,2.5415,0.5542
30.556,2.5416,0.5542
30.557,2.5417,0.5542
30.558,2.5418,0.5542
30.559,2.5419,0.5542
30.56,2.5419,0.5542
30.561,2.542,0.5543
30.562,2.5421,0.5543
30.563,2.5422,0.5543
30.564,2.5423,0.5543
30.565,2.5424,0.5543
30.566,2.5424,0.5544
30.567,2.5425,0.5544
30.568,2.5426,0.5544
30.569,2.5427,0.5544
30.57,2.5428,0.5545
30.571,2.5428,0.5545
30.572,2.5429,0.5545
30.573,2.543,0.5545
30.574,2.5431,0.5545
30.575,2.5432,0.5546
30.576,2.5432,0.5546
30.577,2.5433,0.5546
30.578,2.5434,0.5546
30.579,2.5435,0.5546
30.58,2.5435,0.5547
30.581,2.5436,0.5547
30.582,2.5437,0.5547
30.583,2.5438,0.5547
30.584,2.5439,0.5547
30.585,2.5439,0.5548
30.586,2.544,0.5548
30.587,2.5441,0.5548
30.588,2.5442,0.5548
30.589,2.5443,0.5548
30.59,2.5443,0.5549
30.591,2.5444,0.5549
30.592,2.5445,0.5549
30.593,2.5446,0.5549
30.594,2.5446,0.5549
30.595,2.5447,0.555
30.596,2.5448,0.555
30.597,2.5449,0.555
30.598,2.545,0.555
30.599,2.5451,0.555
30.6,2.5451,0.5551
30.601,2.5452,0.5551
30.602,2.5453,0.5551
30.603,2.5454,0.5551
30.604,2.5455,0.5552
30.605,2.5456,0.5552
30.606,2.5456,0.5552
30.607,2.5457,0.5552
30.608,2.5458,0.5553
30.609,2.5459,0.5553
30.61,2.546,0.5553
30.611,2.5461,0.5554
30.612,2.5462,0.5554
30.613,2.5463,0.5554
30.614,2.5463,0.5554
30.615,2.5464,0.5555
30.616,2.5465,0.5555
30.617,2.5466,0.5555
30.618,2.5467,0.5555
30.619,2.5468,0.5556
30.62,2.5469,0.5556
30.621,2.547,0.5556
30.622,2.5471,0.5557
30.623,2.5472,0.5557
30.624,2.5473,0.5557
30.625,2.5473,0.5557
30.626,2.5474,0.5558
30.627,2.5475,0.5558
30.628,2.5476,0.5558
30.629,2.5477,0.5558
30.63,2.5478,0.5559
30.631,2.5479,0.5559
30.632,2.548,0.5559
30.633,2.5481,0.556
30.634,2.5482,0.556
30.635,2.5482,0.556
30.636,2.5483,0.556
30.637,2.5484,0.5561
30.638,2.5485,0.5561
30.639,2.5486,0.5561
30.64,2.5487,0.5562
30.641,2.5488,0.5562
30.642,2.5488,0.5562
30.643,2.5489,0.5563
30.644,2.549,0.5563
30.645,2.5491,0.5563
30.646,2.5492,0.5563
30.647,2.5493,0.5564
30.648,2.5493,0.5564
30.649,2.5494,0.5564
30.65,2.5495,0.5564
30.651,2.5496,0.5564
30.652,2.5497,0.5565
30.653,2.5497,0.5565
30.654,2.5498,0.5565
30.655,2.5499,0.5565
30.656,2.55,0.5566
30.657,2.5501,0.5566
30.658,2.5501,0.5566
30.659,2.5502,0.5566
30.66,2.5503,0.5567
30.661,2.5504,0.5567
30.662,2.5505,0.5567
30.663,2.5505,0.5567
30.664,2.5506,0.5567
30.665,2.5507,0.5568
30.666,2.5508,0.5568
30.667,2.5509,0.5568
30.668,2.5509,0.5568
30.669,2.551,0.5568
30.67,2.5511,0.5568
30.671,2.5512,0.5569
30.672,2.5513,0.5569
30.673,2.5513,0.5569
30.674,2.5514,0.5569
30.675,2.5515,0.5569
30.676,2.5516,0.5569
30.677,2.5517,0.557
30.678,2.5517,0.557
30.679,2.5518,0.557
30.68,2.5519,0.557
30.681,2.552,0.557
30.682,2.5521,0.557
30.683,2.5522,0.5571
30.684,2.5522,0.5571
30.685,2.5523,0.5571
30.686,2.5524,0.5571
30.687,2.5525,0.5571
30.688,2.5526,0.5571
30.689,2.5527,0.5572
30.69,2.5528,0.5572
30.691,2.5528,0.5572
30.692,2.5529,0.5572
30.693,2.553,0.5572
30.694,2.5531,0.5572
30.695,2.5532,0.5572
30.696,2.5533,0.5573
30.697,2.5534,0.5573
30.698,2.5534,0.5573
30.699,2.5535,0.5573
30.7,2.5536,0.5573
30.701,2.5537,0.5573
30.702,2.5538,0.5573
30.703,2.5539,0.5574
30.704,2.5539,0.5574
30.705,2.554,0.5574
30.706,2.5541,0.5574
30.707,2.5542,0.5574
30.708,2.5543,0.5575
30.709,2.5544,0.5575
30.71,2.5544,0.5575
30.711,2.5545,0.5575
30.712,2.5546,0.5575
30.713,2.5547,0.5576
30.714,2.5548,0.5576
30.715,2.5548,0.5576
30.716,2.5549,0.5576
30.717,2.555,0.5576
30.718,2.5551,0.5577
30.719,2.5552,0.5577
30.72,2.5552,0.5577
30.721,2.5553,0.5577
30.722,2.5554,0.5577
30.723,2.5555,0.5578
30.724,2.5556,0.5578
30.725,2.5556,0.5578
30.726,2.5557,0.5578
30.727,2.5558,0.5579
30.728,2.5559,0.5579
30.729,2.556,0.5579
30.73,2.5561,0.558
30.731,2.5561,0.558
30.732,2.5562,0.558
30.733,2.5563,0.558
30.734,2.5564,0.5581
30.735,2.5565,0.5581
30.736,2.5566,0.5581
30.737,2.5566,0.5581
30.738,2.5567,0.5582
30.739,2.5568,0.5582
30.74,2.5569,0.5582
30.741,2.557,0.5582
30.742,2.5571,0.5583
30.743,2.5572,0.5583
30.744,2.5572,0.5583
30.745,2.5573,0.5583
30.746,2.5574,0.5584
30.747,2.5575,0.5584
30.748,2.5576,0.5584
30.749,2.5577,0.5584
30.75,2.5578,0.5585
30.751,2.5579,0.5585
30.752,2.558,0.5585
30.753,2.5581,0.5586
30.754,2.5581,0.5586
30.755,2.5582,0.5586
30.756,2.5583,0.5586
30.757,2.5584,0.5587
30.758,2.5585,0.5587
30.759,2.5586,0.5587
30.76,2.5587,0.5588
30.761,2.5588,0.5588
30.762,2.5589,0.5588
30.763,2.559,0.5589
30.764,2.5591,0.5589
30.765,2.5592,0.5589
30.766,2.5592,0.559
30.767,2.5593,0.559
30.768,2.5594,0.559
30.769,2.5595,0.559
30.77,2.5596,0.5591
30.771,2.5597,0.5591
30.772,2.5598,0.5591
30.773,2.5599,0.5591
30.774,2.56,0.5591
30.775,2.56,0.5592
30.776,2.5601,0.5592
30.777,2.5602,0.5592
30.778,2.5603,0.5592
30.779,2.5604,0.5592
30.78,2.5605,0.5593
30.781,2.5606,0.5593
30.782,2.5606,0.5593
30.783,2.5607,0.5593
30.784,2.5608,0.5593
30.785,2.5609,0.5593
30.786,2.561,0.5594
30.787,2.561,0.5594
30.788,2.5611,0.5594
30.789,2.5612,0.5594
30.79,2.5613,0.5594
30.791,2.5614,0.5595
30.792,2.5614,0.5595
30.793,2.5615,0.5595
30.794,2.5616,0.5595
30.795,2.5617,0.5596
30.796,2.5618,0.5596
30.797,2.5618,0.5596
30.798,2.5619,0.5596
30.799,2.562,0.5596
30.8,2.5621,0.5597
30.801,2.5622,0.5597
30.802,2.5622,0.5597
30.803,2.5623,0.5597
30.804,2.5624,0.5598
30.805,2.5625,0.5598
30.806,2.5626,0.5598
30.807,2.5626,0.5598
30.808,2.5627,0.5598
30.809,2.5628,0.5599
30.81,2.5629,0.5599
30.811,2.563,0.5599
30.812,2.563,0.5599
30.813,2.5631,0.56
30.814,2.5632,0.56
30.815,2.5633,0.56
30.816,2.5634,0.56
30.817,2.5635,0.5601
30.818,2.5635,0.5601
30.819,2.5636,0.5601
30.82,2.5637,0.5601
30.821,2.5638,0.5602
30.822,2.5639,0.5602
30.823,2.564,0.5602
30.824,2.564,0.5602
30.825,2.5641,0.5603
30.826,2.5642,0.5603
30.827,2.5643,0.5603
30.828,2.5644,0.5603
30.829,2.5645,0.5603
30.83,2.5645,0.5604
30.831,2.5646,0.5604
30.832,2.5647,0.5604
30.833,2.5648,0.5604
30.834,2.5649,0.5604
30.835,2.565,0.5605
30.836,2.565,0.5605
30.837,2.5651,0.5605
30.838,2.5652,0.5605
30.839,2.5653,0.5605
30.84,2.5654,0.5606
30.841,2.5654,0.5606
30.842,2.5655,0.5606
30.843,2.5656,0.5606
30.844,2.5657,0.5606
30.845,2.5658,0.5607
30.846,2.5658,0.5607
30.847,2.5659,0.5607
30.848,2.566,0.5607
30.849,2.5661,0.5607
30.85,2.5661,0.5607
30.851,2.5662,0.5608
30.852,2.5663,0.5608
30.853,2.5664,0.5608
30.854,2.5664,0.5608
30.855,2.5665,0.5608
30.856,2.5666,0.5609
30.857,2.5667,0.5609
30.858,2.5668,0.5609
30.859,2.5668,0.5609
30.86,2.5669,0.5609
30.861,2.567,0.561
30.862,2.5671,0.561
30.863,2.5671,0.561
30.864,2.5672,0.561
30.865,2.5673,0.561
30.866,2.5674,0.5611
30.867,2.5675,0.5611
30.868,2.5675,0.5611
30.869,2.5676,0.5611
30.87,2.5677,0.5612
30.871,2.5678,0.5612
30.872,2.5679,0.5612
30.873,2.5679,0.5612
30.874,2.568,0.5613
30.875,2.5681,0.5613
30.876,2.5682,0.5613
30.877,2.5683,0.5613
30.878,2.5684,0.5614
30.879,2.5684,0.5614
30.88,2.5685,0.5614
30.881,2.5686,0.5614
30.882,2.5687,0.5615
30.883,2.5688,0.5615
30.884,2.5689,0.5615
30.885,2.569,0.5615
30.886,2.5691,0.5616
30.887,2.5692,0.5616
30.888,2.5692,0.5616
30.889,2.5693,0.5616
30.89,2.5694,0.5617
30.891,2.5695,0.5617
30.892,2.5696,0.5617
30.893,2.5697,0.5617
30.894,2.5698,0.5617
30.895,2.5699,0.5618
30.896,2.57,0.5618
30.897,2.5701,0.5618
30.898,2.5702,0.5618
30.899,2.5703,0.5619
30.9,2.5704,0.5619
30.901,2.5704,0.5619
30.902,2.5705,0.5619
30.903,2.5706,0.562
30.904,2.5707,0.562
30.905,2.5708,0.562
30.906,2.5709,0.562
30.907,2.571,0.5621
30.908,2.5711,0.5621
30.909,2.5712,0.5621
30.91,2.5713,0.5621
30.911,2.5714,0.5622
30.912,2.5714,0.5622
30.913,2.5715,0.5622
30.914,2.5716,0.5622
30.915,2.5717,0.5623
30.916,2.5718,0.5623
30.917,2.5719,0.5623
30.918,2.572,0.5623
30.919,2.572,0.5624
30.92,2.5721,0.5624
30.921,2.5722,0.5624
30.922,2.5723,0.5624
30.923,2.5724,0.5624
30.924,2.5725,0.5625
30.925,2.5725,0.5625
30.926,2.5726,0.5625
30.927,2.5727,0.5625
30.928,2.5728,0.5625
30.929,2.5729,0.5626
30.93,2.5729,0.5626
30.931,2.573,0.5626
30.932,2.5731,0.5626
30.933,2.5732,0.5626
30.934,2.5733,0.5627
30.935,2.5733,0.5627
30.936,2.5734,0.5627
30.937,2.5735,0.5627
30.938,2.5736,0.5627
30.939,2.5737,0.5628
30.94,2.5737,0.5628
30.941,2.5738,0.5628
30.942,2.5739,0.5628
30.943,2.574,0.5628
30.944,2.5741,0.5629
30.945,2.5742,0.5629
30.946,2.5742,0.5629
30.947,2.5743,0.5629
30.948,2.5744,0.563
30.949,2.5745,0.563
30.95,2.5746,0.563
30.951,2.5746,0.563
30.952,2.5747,0.563
30.953,2.5748,0.5631
30.954,2.5749,0.5631
30.955,2.575,0.5631
30.956,2.5751,0.5632
30.957,2.5751,0.5632
30.958,2.5752,0.5632
30.959,2.5753,0.5632
30.96,2.5754,0.5633
30.961,2.5755,0.5633
30.962,2.5756,0.5633
30.963,2.5757,0.5633
30.964,2.5757,0.5634
30.965,2.5758,0.5634
30.966,2.5759,0.5634
30.967,2.576,0.5634
30.968,2.5761,0.5635
30.969,2.5762,0.5635
30.97,2.5763,0.5635
30.971,2.5763,0.5635
30.972,2.5764,0.5636
30.973,2.5765,0.5636
30.974,2.5766,0.5636
30.975,2.5767,0.5636
30.976,2.5768,0.5636
30.977,2.5768,0.5636
30.978,2.5769,0.5637
30.979,2.577,0.5637
30.98,2.5771,0.5637
30.981,2.5772,0.5637
30.982,2.5773,0.5637
30.983,2.5773,0.5637
30.984,2.5774,0.5638
30.985,2.5775,0.5638
30.986,2.5776,0.5638
30.987,2.5777,0.5638
30.988,2.5777,0.5638
30.989,2.5778,0.5639
30.99,2.5779,0.5639
30.991,2.578,0.5639
30.992,2.578,0.5639
30.993,2.5781,0.5639
30.994,2.5782,0.564
30.995,2.5783,0.564
30.996,2.5784,0.564
30.997,2.5784,0.564
30.998,2.5785,0.564
30.999,2.5786,0.564
31,2.5787,0.5641
31.001,2.5787,0.5641
31.002,2.5788,0.5641
31.003,2.5789,0.5641
31.004,2.579,0.5641
31.005,2.5791,0.5641
31.006,2.5791,0.5642
31.007,2.5792,0.5642
31.008,2.5793,0.5642
31.009,2.5794,0.5642
31.01,2.5795,0.5642
31.011,2.5795,0.5643
31.012,2.5796,0.5643
31.013,2.5797,0.5643
31.014,2.5798,0.5643
31.015,2.5799,0.5643
31.016,2.5799,0.5644
31.017,2.58,0.5644
31.018,2.5801,0.5644
31.019,2.5802,0.5644
31.02,2.5803,0.5644
31.021,2.5804,0.5645
31.022,2.5805,0.5645
31.023,2.5805,0.5645
31.024,2.5806,0.5645
31.025,2.5807,0.5646
31.026,2.5808,0.5646
31.027,2.5809,0.5646
31.028,2.581,0.5647
31.029,2.5811,0.5647
31.03,2.5812,0.5647
31.031,2.5813,0.5647
31.032,2.5813,0.5648
31.033,2.5814,0.5648
31.034,2.5815,0.5648
31.035,2.5816,0.5649
31.036,2.5817,0.5649
31.037,2.5818,0.5649
31.038,2.5819,0.565
31.039,2.582,0.565
31.04,2.5821,0.565
31.041,2.5822,0.565
31.042,2.5822,0.5651
31.043,2.5823,0.5651
31.044,2.5824,0.5651
31.045,2.5825,0.5651
31.046,2.5826,0.5651
31.047,2.5827,0.5652
31.048,2.5828,0.5652
31.049,2.5829,0.5652
31.05,2.583,0.5652
31.051,2.583,0.5653
31.052,2.5831,0.5653
31.053,2.5832,0.5653
31.054,2.5833,0.5653
31.055,2.5834,0.5653
31.056,2.5835,0.5654
31.057,2.5836,0.5654
31.058,2.5836,0.5654
31.059,2.5837,0.5654
31.06,2.5838,0.5654
31.061,2.5839,0.5655
31.062,2.584,0.5655
31.063,2.584,0.5655
31.064,2.5841,0.5655
31.065,2.5842,0.5655
31.066,2.5843,0.5656
31.067,2.5844,0.5656
31.068,2.5845,0.5656
31.069,2.5845,0.5656
31.07,2.5846,0.5657
31.071,2.5847,0.5657
31.072,2.5848,0.5657
31.073,2.5849,0.5657
31.074,2.5849,0.5658
31.075,2.585,0.5658
31.076,2.5851,0.5658
31.077,2.5852,0.5658
31.078,2.5853,0.5659
31.079,2.5853,0.5659
31.08,2.5854,0.5659
31.081,2.5855,0.5659
31.082,2.5856,0.566
31.083,2.5857,0.566
31.084,2.5857,0.566
31.085,2.5858,0.566
31.086,2.5859,0.5661
31.087,2.586,0.5661
31.088,2.5861,0.5661
31.089,2.5861,0.5661
31.09,2.5862,0.5662
31.091,2.5863,0.5662
31.092,2.5864,0.5662
31.093,2.5865,0.5662
31.094,2.5865,0.5662
31.095,2.5866,0.5662
31.096,2.5867,0.5663
31.097,2.5868,0.5663
31.098,2.5869,0.5663
31.099,2.5869,0.5663
31.1,2.587,0.5663
31.101,2.5871,0.5664
31.102,2.5872,0.5664
31.103,2.5873,0.5664
31.104,2.5874,0.5664
31.105,2.5874,0.5665
31.106,2.5875,0.5665
31.107,2.5876,0.5665
31.108,2.5877,0.5665
31.109,2.5878,0.5665
31.11,2.5878,0.5666
31.111,2.5879,0.5666
31.112,2.588,0.5666
31.113,2.5881,0.5666
31.114,2.5882,0.5666
31.115,2.5882,0.5667
31.116,2.5883,0.5667
31.117,2.5884,0.5667
31.118,2.5885,0.5667
31.119,2.5885,0.5667
31.12,2.5886,0.5668
31.121,2.5887,0.5668
31.122,2.5888,0.5668
31.123,2.5889,0.5668
31.124,2.5889,0.5668
31.125,2.589,0.5669
31.126,2.5891,0.5669
31.127,2.5892,0.5669
31.128,2.5892,0.5669
31.129,2.5893,0.5669
31.13,2.5894,0.5669
31.131,2.5895,0.5669
31.132,2.5895,0.567
31.133,2.5896,0.567
31.134,2.5897,0.567
31.135,2.5898,0.567
31.136,2.5898,0.567
31.137,2.5899,0.5671
31.138,2.59,0.5671
31.139,2.5901,0.5671
31.14,2.5901,0.5671
31.141,2.5902,0.5671
31.142,2.5903,0.5671
31.143,2.5904,0.5672
31.144,2.5905,0.5672
31.145,2.5905,0.5672
31.146,2.5906,0.5672
31.147,2.5907,0.5672
31.148,2.5908,0.5673
31.149,2.5909,0.5673
31.15,2.5909,0.5673
31.151,2.591,0.5673
31.152,2.5911,0.5673
31.153,2.5912,0.5674
31.154,2.5913,0.5674
31.155,2.5914,0.5674
31.156,2.5915,0.5674
31.157,2.5915,0.5675
31.158,2.5916,0.5675
31.159,2.5917,0.5675
31.16,2.5918,0.5675
31.161,2.5919,0.5676
31.162,2.592,0.5676
31.163,2.5921,0.5676
31.164,2.5922,0.5677
31.165,2.5923,0.5677
31.166,2.5924,0.5677
31.167,2.5925,0.5677
31.168,2.5925,0.5678
31.169,2.5926,0.5678
31.17,2.5927,0.5678
31.171,2.5928,0.5679
31.172,2.5929,0.5679
31.173,2.593,0.5679
31.174,2.5931,0.5679
31.175,2.5932,0.568
31.176,2.5933,0.568
31.177,2.5934,0.568
31.178,2.5935,0.5681
31.179,2.5936,0.5681
31.18,2.5937,0.5681
31.181,2.5938,0.5681
31.182,2.5939,0.5682
31.183,2.5939,0.5682
31.184,2.594,0.5682
31.185,2.5941,0.5682
31.186,2.5942,0.5683
31.187,2.5943,0.5683
31.188,2.5944,0.5683
31.189,2.5945,0.5683
31.19,2.5946,0.5683
31.191,2.5947,0.5684
31.192,2.5947,0.5684
31.193,2.5948,0.5684
31.194,2.5949,0.5684
31.195,2.595,0.5685
31.196,2.5951,0.5685
31.197,2.5952,0.5685
31.198,2.5953,0.5685
31.199,2.5953,0.5686
31.2,2.5954,0.5686
31.201,2.5955,0.5686
31.202,2.5956,0.5686
31.203,2.5957,0.5687
31.204,2.5958,0.5687
31.205,2.5958,0.5687
31.206,2.5959,0.5687
31.207,2.596,0.5688
31.208,2.5961,0.5688
31.209,2.5962,0.5688
31.21,2.5962,0.5688
31.211,2.5963,0.5688
31.212,2.5964,0.5689
31.213,2.5965,0.5689
31.214,2.5966,0.5689
31.215,2.5966,0.5689
31.216,2.5967,0.5689
31.217,2.5968,0.569
31.218,2.5969,0.569
31.219,2.597,0.569
31.22,2.597,0.569
31.221,2.5971,0.569
31.222,2.5972,0.569
31.223,2.5973,0.5691
31.224,2.5974,0.5691
31.225,2.5974,0.5691
31.226,2.5975,0.5691
31.227,2.5976,0.5691
31.228,2.5977,0.5691
31.229,2.5978,0.5692
31.23,2.5978,0.5692
31.231,2.5979,0.5692
31.232,2.598,0.5692
31.233,2.5981,0.5692
31.234,2.5982,0.5693
31.235,2.5982,0.5693
31.236,2.5983,0.5693
31.237,2.5984,0.5693
31.238,2.5985,0.5693
31.239,2.5986,0.5694
31.24,2.5987,0.5694
31.241,2.5987,0.5694
31.242,2.5988,0.5694
31.243,2.5989,0.5694
31.244,2.599,0.5694
31.245,2.5991,0.5695
31.246,2.5991,0.5695
31.247,2.5992,0.5695
31.248,2.5993,0.5695
31.249,2.5994,0.5695
31.25,2.5995,0.5696
31.251,2.5996,0.5696
31.252,2.5996,0.5696
31.253,2.5997,0.5696
31.254,2.5998,0.5696
31.255,2.5999,0.5697
31.256,2.5999,0.5697
31.257,2.6,0.5697
31.258,2.6001,0.5697
31.259,2.6002,0.5697
31.26,2.6003,0.5697
31.261,2.6003,0.5698
31.262,2.6004,0.5698
31.263,2.6005,0.5698
31.264,2.6006,0.5698
31.265,2.6006,0.5698
31.266,2.6007,0.5698
31.267,2.6008,0.5699
31.268,2.6009,0.5699
31.269,2.6009,0.5699
31.27,2.601,0.5699
31.271,2.6011,0.57
31.272,2.6012,0.57
31.273,2.6012,0.57
31.274,2.6013,0.57
31.275,2.6014,0.57
31.276,2.6015,0.5701
